"","x"
"ENSG00000128052",0
"ENSG00000128059",1
"ENSG00000128242",0
"ENSG00000128268",0
"ENSG00000128274",1
"ENSG00000128309",1
"ENSG00000128311",1
"ENSG00000128524",3
"ENSG00000128609",1
"ENSG00000128655",0
"ENSG00000128683",0
"ENSG00000128829",0
"ENSG00000128918",0
"ENSG00000128928",0
"ENSG00000128951",3
"ENSG00000129083",3
"ENSG00000129128",3
"ENSG00000129151",0
"ENSG00000129167",0
"ENSG00000129187",3
"ENSG00000129219",1
"ENSG00000129244",0
"ENSG00000129353",3
"ENSG00000129465",0
"ENSG00000129467",0
"ENSG00000129562",3
"ENSG00000129596",0
"ENSG00000129673",0
"ENSG00000129744",0
"ENSG00000129951",0
"ENSG00000130005",1
"ENSG00000130035",0
"ENSG00000130052",0
"ENSG00000130066",3
"ENSG00000130164",0
"ENSG00000130175",3
"ENSG00000130203",1
"ENSG00000130208",0
"ENSG00000130227",0
"ENSG00000130234",0
"ENSG00000130304",0
"ENSG00000130313",3
"ENSG00000130377",0
"ENSG00000130383",0
"ENSG00000130413",0
"ENSG00000130414",3
"ENSG00000130508",0
"ENSG00000130540",0
"ENSG00000130649",0
"ENSG00000130653",0
"ENSG00000130669",0
"ENSG00000130707",0
"ENSG00000130717",1
"ENSG00000130758",0
"ENSG00000130821",0
"ENSG00000130822",0
"ENSG00000130829",0
"ENSG00000130876",1
"ENSG00000130948",0
"ENSG00000130957",0
"ENSG00000130958",0
"ENSG00000130988",0
"ENSG00000130997",0
"ENSG00000131023",0
"ENSG00000131055",0
"ENSG00000131067",0
"ENSG00000131069",1
"ENSG00000131100",3
"ENSG00000131143",3
"ENSG00000131174",3
"ENSG00000131183",1
"ENSG00000131203",0
"ENSG00000131238",3
"ENSG00000131373",3
"ENSG00000131386",0
"ENSG00000131389",1
"ENSG00000131400",1
"ENSG00000131446",1
"ENSG00000131459",0
"ENSG00000131471",0
"ENSG00000131473",3
"ENSG00000131480",0
"ENSG00000131482",0
"ENSG00000131495",3
"ENSG00000131686",0
"ENSG00000131730",0
"ENSG00000131748",1
"ENSG00000131771",0
"ENSG00000131791",0
"ENSG00000131828",3
"ENSG00000131844",1
"ENSG00000131873",3
"ENSG00000131979",3
"ENSG00000132155",3
"ENSG00000132164",0
"ENSG00000132182",3
"ENSG00000132196",0
"ENSG00000132323",3
"ENSG00000132330",0
"ENSG00000132334",0
"ENSG00000132356",1
"ENSG00000132376",3
"ENSG00000132382",1
"ENSG00000132423",1
"ENSG00000132437",0
"ENSG00000132517",0
"ENSG00000132518",0
"ENSG00000132570",0
"ENSG00000132664",0
"ENSG00000132670",1
"ENSG00000132677",0
"ENSG00000132681",0
"ENSG00000132744",1
"ENSG00000132746",0
"ENSG00000132793",0
"ENSG00000132837",0
"ENSG00000132840",0
"ENSG00000132874",0
"ENSG00000132915",0
"ENSG00000132958",0
"ENSG00000132964",0
"ENSG00000133027",1
"ENSG00000133048",0
"ENSG00000133056",1
"ENSG00000133059",0
"ENSG00000133063",0
"ENSG00000133083",0
"ENSG00000133116",0
"ENSG00000133121",0
"ENSG00000133216",0
"ENSG00000133247",0
"ENSG00000133256",0
"ENSG00000133275",1
"ENSG00000133313",1
"ENSG00000133315",0
"ENSG00000133328",0
"ENSG00000133433",0
"ENSG00000133460",0
"ENSG00000133475",0
"ENSG00000133706",3
"ENSG00000133731",3
"ENSG00000133742",0
"ENSG00000133805",0
"ENSG00000133835",1
"ENSG00000133878",0
"ENSG00000134013",1
"ENSG00000134058",3
"ENSG00000134070",1
"ENSG00000134072",0
"ENSG00000134184",1
"ENSG00000134201",0
"ENSG00000134202",0
"ENSG00000134216",0
"ENSG00000134240",0
"ENSG00000134242",1
"ENSG00000134255",0
"ENSG00000134294",3
"ENSG00000134318",1
"ENSG00000134324",0
"ENSG00000134326",0
"ENSG00000134333",3
"ENSG00000134398",0
"ENSG00000134440",3
"ENSG00000134538",0
"ENSG00000134575",0
"ENSG00000134602",1
"ENSG00000134684",3
"ENSG00000134716",0
"ENSG00000134744",0
"ENSG00000134780",1
"ENSG00000134812",0
"ENSG00000134824",0
"ENSG00000134853",0
"ENSG00000134864",0
"ENSG00000134882",3
"ENSG00000134910",3
"ENSG00000135002",1
"ENSG00000135047",1
"ENSG00000135069",1
"ENSG00000135090",3
"ENSG00000135094",0
"ENSG00000135218",0
"ENSG00000135220",0
"ENSG00000135226",0
"ENSG00000135241",3
"ENSG00000135250",3
"ENSG00000135318",0
"ENSG00000135333",0
"ENSG00000135341",1
"ENSG00000135372",3
"ENSG00000135390",3
"ENSG00000135409",0
"ENSG00000135423",0
"ENSG00000135437",0
"ENSG00000135446",3
"ENSG00000135447",0
"ENSG00000135454",0
"ENSG00000135503",0
"ENSG00000135587",0
"ENSG00000135605",1
"ENSG00000135677",1
"ENSG00000135697",0
"ENSG00000135702",0
"ENSG00000135740",0
"ENSG00000135778",1
"ENSG00000135821",0
"ENSG00000135838",0
"ENSG00000135845",1
"ENSG00000135917",0
"ENSG00000135929",0
"ENSG00000135940",3
"ENSG00000136010",0
"ENSG00000136098",1
"ENSG00000136143",1
"ENSG00000136169",0
"ENSG00000136213",0
"ENSG00000136243",1
"ENSG00000136247",0
"ENSG00000136267",0
"ENSG00000136371",3
"ENSG00000136381",0
"ENSG00000136521",3
"ENSG00000136542",0
"ENSG00000136573",1
"ENSG00000136628",1
"ENSG00000136643",1
"ENSG00000136699",1
"ENSG00000136720",1
"ENSG00000136731",0
"ENSG00000136750",0
"ENSG00000136807",1
"ENSG00000136810",3
"ENSG00000136840",0
"ENSG00000136856",0
"ENSG00000136872",0
"ENSG00000136877",3
"ENSG00000136881",0
"ENSG00000136888",3
"ENSG00000136908",3
"ENSG00000136943",0
"ENSG00000137054",1
"ENSG00000137106",3
"ENSG00000137124",1
"ENSG00000137193",3
"ENSG00000137198",0
"ENSG00000137204",0
"ENSG00000137261",0
"ENSG00000137275",1
"ENSG00000137392",0
"ENSG00000137491",0
"ENSG00000137496",1
"ENSG00000137563",0
"ENSG00000137601",0
"ENSG00000137700",0
"ENSG00000137713",1
"ENSG00000137731",0
"ENSG00000137764",1
"ENSG00000137770",0
"ENSG00000137825",0
"ENSG00000137841",1
"ENSG00000137843",0
"ENSG00000137857",0
"ENSG00000137860",1
"ENSG00000137868",0
"ENSG00000137869",0
"ENSG00000137944",3
"ENSG00000137968",0
"ENSG00000137992",1
"ENSG00000138018",1
"ENSG00000138029",3
"ENSG00000138030",0
"ENSG00000138031",0
"ENSG00000138032",3
"ENSG00000138061",0
"ENSG00000138074",3
"ENSG00000138075",0
"ENSG00000138079",0
"ENSG00000138109",0
"ENSG00000138115",0
"ENSG00000138135",3
"ENSG00000138166",3
"ENSG00000138185",0
"ENSG00000138193",0
"ENSG00000138207",0
"ENSG00000138308",0
"ENSG00000138356",0
"ENSG00000138363",3
"ENSG00000138395",0
"ENSG00000138400",0
"ENSG00000138413",0
"ENSG00000138449",1
"ENSG00000138604",0
"ENSG00000138621",1
"ENSG00000138641",0
"ENSG00000138653",0
"ENSG00000138669",0
"ENSG00000138678",0
"ENSG00000138696",0
"ENSG00000138735",0
"ENSG00000138744",1
"ENSG00000138750",3
"ENSG00000138756",1
"ENSG00000138769",0
"ENSG00000138777",3
"ENSG00000138796",1
"ENSG00000138801",3
"ENSG00000138814",1
"ENSG00000138821",0
"ENSG00000138823",0
"ENSG00000139044",0
"ENSG00000139053",0
"ENSG00000139133",1
"ENSG00000139144",0
"ENSG00000139151",0
"ENSG00000139155",0
"ENSG00000139163",1
"ENSG00000139180",1
"ENSG00000139209",0
"ENSG00000139278",1
"ENSG00000139287",0
"ENSG00000139304",0
"ENSG00000139318",3
"ENSG00000139344",0
"ENSG00000139370",1
"ENSG00000139410",1
"ENSG00000139428",1
"ENSG00000139433",3
"ENSG00000139496",0
"ENSG00000139505",3
"ENSG00000139514",1
"ENSG00000139531",0
"ENSG00000139540",1
"ENSG00000139547",0
"ENSG00000139567",0
"ENSG00000139624",1
"ENSG00000139625",0
"ENSG00000139629",0
"ENSG00000139631",3
"ENSG00000139684",3
"ENSG00000139718",3
"ENSG00000139908",0
"ENSG00000139914",0
"ENSG00000139988",0
"ENSG00000140057",0
"ENSG00000140090",0
"ENSG00000140105",3
"ENSG00000140199",0
"ENSG00000140263",0
"ENSG00000140279",0
"ENSG00000140284",0
"ENSG00000140287",0
"ENSG00000140297",0
"ENSG00000140374",3
"ENSG00000140400",0
"ENSG00000140443",1
"ENSG00000140459",0
"ENSG00000140465",1
"ENSG00000140474",1
"ENSG00000140505",0
"ENSG00000140519",1
"ENSG00000140521",1
"ENSG00000140522",0
"ENSG00000140538",0
"ENSG00000140598",1
"ENSG00000140612",3
"ENSG00000140650",1
"ENSG00000140675",0
"ENSG00000140740",3
"ENSG00000140795",0
"ENSG00000140835",0
"ENSG00000140905",0
"ENSG00000140990",3
"ENSG00000140992",0
"ENSG00000141012",1
"ENSG00000141096",1
"ENSG00000141179",0
"ENSG00000141279",3
"ENSG00000141298",1
"ENSG00000141338",0
"ENSG00000141349",1
"ENSG00000141401",0
"ENSG00000141424",1
"ENSG00000141429",3
"ENSG00000141446",0
"ENSG00000141458",0
"ENSG00000141469",1
"ENSG00000141485",0
"ENSG00000141503",1
"ENSG00000141504",3
"ENSG00000141506",1
"ENSG00000141526",0
"ENSG00000141551",0
"ENSG00000141560",3
"ENSG00000141639",0
"ENSG00000141698",1
"ENSG00000141736",0
"ENSG00000141744",1
"ENSG00000141873",0
"ENSG00000141934",0
"ENSG00000141959",1
"ENSG00000142046",1
"ENSG00000142082",1
"ENSG00000142102",3
"ENSG00000142149",0
"ENSG00000142168",3
"ENSG00000142185",0
"ENSG00000142208",1
"ENSG00000142235",0
"ENSG00000142319",0
"ENSG00000142494",0
"ENSG00000142513",0
"ENSG00000142583",0
"ENSG00000142619",0
"ENSG00000142623",0
"ENSG00000142627",0
"ENSG00000142657",1
"ENSG00000142731",0
"ENSG00000142733",0
"ENSG00000142798",0
"ENSG00000142875",3
"ENSG00000142892",1
"ENSG00000142920",0
"ENSG00000142949",0
"ENSG00000142973",0
"ENSG00000143036",0
"ENSG00000143149",3
"ENSG00000143153",1
"ENSG00000143156",1
"ENSG00000143158",3
"ENSG00000143179",1
"ENSG00000143198",1
"ENSG00000143199",0
"ENSG00000143224",1
"ENSG00000143252",0
"ENSG00000143315",0
"ENSG00000143322",1
"ENSG00000143344",1
"ENSG00000143363",1
"ENSG00000143379",0
"ENSG00000143387",0
"ENSG00000143393",3
"ENSG00000143398",0
"ENSG00000143418",3
"ENSG00000143479",0
"ENSG00000143507",3
"ENSG00000143515",1
"ENSG00000143552",0
"ENSG00000143554",0
"ENSG00000143570",1
"ENSG00000143595",0
"ENSG00000143627",0
"ENSG00000143630",1
"ENSG00000143641",1
"ENSG00000143653",1
"ENSG00000143674",0
"ENSG00000143727",1
"ENSG00000143753",3
"ENSG00000143772",3
"ENSG00000143774",3
"ENSG00000143776",1
"ENSG00000143797",0
"ENSG00000143811",3
"ENSG00000143815",3
"ENSG00000143819",0
"ENSG00000143845",1
"ENSG00000143851",3
"ENSG00000143882",1
"ENSG00000143891",3
"ENSG00000143921",0
"ENSG00000143933",3
"ENSG00000144035",0
"ENSG00000144048",3
"ENSG00000144057",0
"ENSG00000144136",3
"ENSG00000144182",1
"ENSG00000144231",3
"ENSG00000144278",0
"ENSG00000144290",0
"ENSG00000144362",1
"ENSG00000144579",3
"ENSG00000144591",1
"ENSG00000144659",3
"ENSG00000144677",0
"ENSG00000144724",0
"ENSG00000144741",3
"ENSG00000144843",0
"ENSG00000144908",0
"ENSG00000145020",0
"ENSG00000145214",0
"ENSG00000145217",0
"ENSG00000145242",0
"ENSG00000145283",0
"ENSG00000145284",0
"ENSG00000145293",3
"ENSG00000145321",0
"ENSG00000145337",3
"ENSG00000145349",3
"ENSG00000145384",0
"ENSG00000145391",1
"ENSG00000145439",1
"ENSG00000145476",1
"ENSG00000145494",3
"ENSG00000145545",0
"ENSG00000145626",0
"ENSG00000145632",1
"ENSG00000145675",0
"ENSG00000145692",0
"ENSG00000145725",1
"ENSG00000145949",1
"ENSG00000146039",0
"ENSG00000146066",3
"ENSG00000146070",0
"ENSG00000146072",0
"ENSG00000146085",1
"ENSG00000146151",0
"ENSG00000146166",0
"ENSG00000146233",0
"ENSG00000146411",0
"ENSG00000146426",0
"ENSG00000146477",0
"ENSG00000146587",0
"ENSG00000146648",0
"ENSG00000146701",3
"ENSG00000146733",1
"ENSG00000146872",1
"ENSG00000146904",0
"ENSG00000147003",0
"ENSG00000147044",1
"ENSG00000147100",0
"ENSG00000147119",1
"ENSG00000147123",3
"ENSG00000147133",0
"ENSG00000147155",3
"ENSG00000147162",3
"ENSG00000147224",3
"ENSG00000147383",1
"ENSG00000147408",1
"ENSG00000147416",3
"ENSG00000147454",0
"ENSG00000147465",0
"ENSG00000147471",3
"ENSG00000147485",0
"ENSG00000147535",3
"ENSG00000147548",3
"ENSG00000147576",1
"ENSG00000147606",0
"ENSG00000147613",0
"ENSG00000147614",0
"ENSG00000147647",0
"ENSG00000147669",3
"ENSG00000147684",3
"ENSG00000147804",1
"ENSG00000147813",0
"ENSG00000147853",1
"ENSG00000147872",3
"ENSG00000148053",0
"ENSG00000148090",1
"ENSG00000148154",3
"ENSG00000148218",1
"ENSG00000148229",3
"ENSG00000148288",0
"ENSG00000148334",1
"ENSG00000148344",1
"ENSG00000148377",0
"ENSG00000148384",1
"ENSG00000148459",0
"ENSG00000148606",0
"ENSG00000148660",1
"ENSG00000148672",3
"ENSG00000148795",0
"ENSG00000148834",3
"ENSG00000148942",0
"ENSG00000149016",1
"ENSG00000149084",1
"ENSG00000149089",3
"ENSG00000149091",1
"ENSG00000149124",0
"ENSG00000149150",1
"ENSG00000149177",1
"ENSG00000149269",1
"ENSG00000149311",0
"ENSG00000149313",3
"ENSG00000149380",0
"ENSG00000149435",0
"ENSG00000149452",0
"ENSG00000149476",0
"ENSG00000149485",0
"ENSG00000149527",0
"ENSG00000149541",1
"ENSG00000149554",0
"ENSG00000149599",0
"ENSG00000149742",0
"ENSG00000149782",0
"ENSG00000149809",0
"ENSG00000149923",3
"ENSG00000149925",3
"ENSG00000149930",0
"ENSG00000150457",0
"ENSG00000150540",0
"ENSG00000150656",0
"ENSG00000150712",1
"ENSG00000150768",0
"ENSG00000150787",3
"ENSG00000150867",3
"ENSG00000151005",0
"ENSG00000151012",0
"ENSG00000151093",1
"ENSG00000151116",0
"ENSG00000151151",1
"ENSG00000151224",0
"ENSG00000151229",0
"ENSG00000151292",1
"ENSG00000151348",1
"ENSG00000151366",3
"ENSG00000151376",0
"ENSG00000151414",3
"ENSG00000151418",0
"ENSG00000151422",1
"ENSG00000151490",0
"ENSG00000151498",3
"ENSG00000151552",3
"ENSG00000151611",0
"ENSG00000151632",1
"ENSG00000151665",0
"ENSG00000151689",3
"ENSG00000151726",1
"ENSG00000151729",1
"ENSG00000151790",0
"ENSG00000152104",1
"ENSG00000152127",3
"ENSG00000152234",3
"ENSG00000152254",0
"ENSG00000152256",0
"ENSG00000152270",1
"ENSG00000152332",1
"ENSG00000152402",0
"ENSG00000152455",0
"ENSG00000152463",0
"ENSG00000152495",1
"ENSG00000152556",1
"ENSG00000152620",1
"ENSG00000152642",1
"ENSG00000152779",0
"ENSG00000152782",0
"ENSG00000152894",0
"ENSG00000152904",1
"ENSG00000152953",1
"ENSG00000153086",0
"ENSG00000153201",1
"ENSG00000153207",1
"ENSG00000153208",1
"ENSG00000153233",0
"ENSG00000153291",0
"ENSG00000153395",3
"ENSG00000153574",3
"ENSG00000153707",0
"ENSG00000153786",3
"ENSG00000153933",1
"ENSG00000153936",1
"ENSG00000153976",0
"ENSG00000154025",0
"ENSG00000154027",0
"ENSG00000154080",0
"ENSG00000154227",0
"ENSG00000154229",1
"ENSG00000154237",0
"ENSG00000154252",0
"ENSG00000154269",0
"ENSG00000154305",1
"ENSG00000154310",0
"ENSG00000154330",0
"ENSG00000154415",0
"ENSG00000154518",3
"ENSG00000154678",0
"ENSG00000154723",3
"ENSG00000154822",1
"ENSG00000154928",0
"ENSG00000154930",1
"ENSG00000155016",0
"ENSG00000155085",0
"ENSG00000155093",0
"ENSG00000155097",0
"ENSG00000155099",0
"ENSG00000155111",0
"ENSG00000155189",1
"ENSG00000155252",1
"ENSG00000155287",3
"ENSG00000155368",3
"ENSG00000155380",1
"ENSG00000155465",1
"ENSG00000155561",3
"ENSG00000155657",0
"ENSG00000155850",0
"ENSG00000155886",0
"ENSG00000155893",0
"ENSG00000155897",0
"ENSG00000156096",0
"ENSG00000156110",3
"ENSG00000156136",3
"ENSG00000156194",0
"ENSG00000156219",0
"ENSG00000156222",0
"ENSG00000156345",1
"ENSG00000156411",3
"ENSG00000156413",0
"ENSG00000156467",3
"ENSG00000156471",3
"ENSG00000156475",0
"ENSG00000156508",3
"ENSG00000156510",0
"ENSG00000156515",3
"ENSG00000156599",1
"ENSG00000156689",0
"ENSG00000156711",1
"ENSG00000156795",1
"ENSG00000156873",0
"ENSG00000156885",0
"ENSG00000156958",1
"ENSG00000156966",0
"ENSG00000156970",0
"ENSG00000156973",1
"ENSG00000157020",3
"ENSG00000157045",3
"ENSG00000157064",0
"ENSG00000157087",0
"ENSG00000157103",0
"ENSG00000157106",0
"ENSG00000157184",0
"ENSG00000157326",1
"ENSG00000157349",1
"ENSG00000157350",0
"ENSG00000157353",3
"ENSG00000157399",0
"ENSG00000157404",0
"ENSG00000157426",0
"ENSG00000157540",0
"ENSG00000157593",3
"ENSG00000157680",0
"ENSG00000157764",0
"ENSG00000157765",0
"ENSG00000157881",3
"ENSG00000158006",1
"ENSG00000158008",0
"ENSG00000158019",3
"ENSG00000158050",3
"ENSG00000158079",0
"ENSG00000158089",0
"ENSG00000158104",0
"ENSG00000158125",0
"ENSG00000158161",1
"ENSG00000158296",0
"ENSG00000158402",0
"ENSG00000158467",0
"ENSG00000158470",1
"ENSG00000158516",0
"ENSG00000158525",0
"ENSG00000158571",1
"ENSG00000158578",0
"ENSG00000158623",0
"ENSG00000158669",0
"ENSG00000158716",3
"ENSG00000158786",0
"ENSG00000158825",0
"ENSG00000158828",0
"ENSG00000158850",1
"ENSG00000158864",3
"ENSG00000158865",0
"ENSG00000158874",0
"ENSG00000159063",3
"ENSG00000159082",0
"ENSG00000159131",1
"ENSG00000159199",3
"ENSG00000159228",1
"ENSG00000159231",0
"ENSG00000159267",1
"ENSG00000159322",1
"ENSG00000159337",0
"ENSG00000159339",0
"ENSG00000159348",1
"ENSG00000159398",0
"ENSG00000159399",0
"ENSG00000159423",0
"ENSG00000159433",0
"ENSG00000159593",3
"ENSG00000159640",0
"ENSG00000159650",0
"ENSG00000159692",3
"ENSG00000159714",0
"ENSG00000159720",3
"ENSG00000159792",0
"ENSG00000159899",0
"ENSG00000159921",3
"ENSG00000160014",3
"ENSG00000160075",3
"ENSG00000160145",0
"ENSG00000160179",1
"ENSG00000160190",1
"ENSG00000160191",1
"ENSG00000160194",0
"ENSG00000160200",0
"ENSG00000160209",1
"ENSG00000160211",0
"ENSG00000160216",0
"ENSG00000160226",1
"ENSG00000160282",0
"ENSG00000160285",0
"ENSG00000160326",0
"ENSG00000160408",0
"ENSG00000160439",0
"ENSG00000160446",1
"ENSG00000160447",0
"ENSG00000160469",0
"ENSG00000160471",0
"ENSG00000160539",0
"ENSG00000160551",1
"ENSG00000160584",0
"ENSG00000160602",0
"ENSG00000160688",1
"ENSG00000160752",3
"ENSG00000160867",0
"ENSG00000160868",1
"ENSG00000160870",0
"ENSG00000160882",0
"ENSG00000160883",0
"ENSG00000161013",1
"ENSG00000161217",0
"ENSG00000161267",1
"ENSG00000161281",0
"ENSG00000161533",1
"ENSG00000161653",0
"ENSG00000161714",0
"ENSG00000161798",0
"ENSG00000161860",0
"ENSG00000161896",0
"ENSG00000161905",0
"ENSG00000161980",1
"ENSG00000162040",0
"ENSG00000162066",1
"ENSG00000162104",0
"ENSG00000162139",0
"ENSG00000162174",1
"ENSG00000162302",1
"ENSG00000162365",0
"ENSG00000162368",1
"ENSG00000162383",0
"ENSG00000162390",0
"ENSG00000162407",0
"ENSG00000162408",0
"ENSG00000162409",0
"ENSG00000162433",0
"ENSG00000162434",3
"ENSG00000162482",0
"ENSG00000162496",1
"ENSG00000162526",0
"ENSG00000162551",0
"ENSG00000162630",0
"ENSG00000162688",3
"ENSG00000162694",1
"ENSG00000162733",1
"ENSG00000162813",0
"ENSG00000162836",0
"ENSG00000162882",0
"ENSG00000162885",0
"ENSG00000162889",0
"ENSG00000162999",0
"ENSG00000163002",3
"ENSG00000163082",3
"ENSG00000163106",0
"ENSG00000163114",0
"ENSG00000163131",3
"ENSG00000163281",1
"ENSG00000163283",0
"ENSG00000163286",0
"ENSG00000163295",0
"ENSG00000163344",3
"ENSG00000163349",1
"ENSG00000163352",0
"ENSG00000163389",3
"ENSG00000163393",0
"ENSG00000163399",3
"ENSG00000163406",0
"ENSG00000163482",0
"ENSG00000163513",1
"ENSG00000163521",0
"ENSG00000163527",3
"ENSG00000163541",1
"ENSG00000163545",1
"ENSG00000163558",0
"ENSG00000163581",0
"ENSG00000163586",0
"ENSG00000163590",0
"ENSG00000163624",0
"ENSG00000163629",1
"ENSG00000163631",0
"ENSG00000163644",0
"ENSG00000163655",1
"ENSG00000163684",1
"ENSG00000163686",0
"ENSG00000163719",3
"ENSG00000163738",0
"ENSG00000163754",3
"ENSG00000163755",1
"ENSG00000163785",0
"ENSG00000163788",3
"ENSG00000163803",0
"ENSG00000163812",1
"ENSG00000163817",0
"ENSG00000163864",0
"ENSG00000163882",3
"ENSG00000163902",1
"ENSG00000163931",1
"ENSG00000163932",1
"ENSG00000163958",0
"ENSG00000163959",0
"ENSG00000163964",1
"ENSG00000164023",0
"ENSG00000164039",0
"ENSG00000164045",0
"ENSG00000164053",0
"ENSG00000164068",1
"ENSG00000164078",0
"ENSG00000164086",0
"ENSG00000164088",3
"ENSG00000164089",0
"ENSG00000164100",0
"ENSG00000164116",0
"ENSG00000164120",0
"ENSG00000164181",0
"ENSG00000164211",0
"ENSG00000164258",3
"ENSG00000164294",0
"ENSG00000164303",0
"ENSG00000164329",1
"ENSG00000164332",3
"ENSG00000164347",1
"ENSG00000164363",0
"ENSG00000164398",1
"ENSG00000164405",3
"ENSG00000164414",3
"ENSG00000164434",0
"ENSG00000164466",1
"ENSG00000164494",1
"ENSG00000164535",0
"ENSG00000164543",3
"ENSG00000164574",1
"ENSG00000164638",0
"ENSG00000164687",1
"ENSG00000164707",0
"ENSG00000164708",0
"ENSG00000164715",1
"ENSG00000164733",3
"ENSG00000164742",0
"ENSG00000164776",0
"ENSG00000164867",0
"ENSG00000164879",0
"ENSG00000164885",0
"ENSG00000164889",0
"ENSG00000164896",3
"ENSG00000164904",0
"ENSG00000164919",3
"ENSG00000164951",1
"ENSG00000165025",0
"ENSG00000165029",0
"ENSG00000165059",0
"ENSG00000165060",0
"ENSG00000165078",0
"ENSG00000165092",0
"ENSG00000165102",1
"ENSG00000165140",0
"ENSG00000165195",0
"ENSG00000165238",0
"ENSG00000165264",3
"ENSG00000165269",0
"ENSG00000165272",3
"ENSG00000165282",0
"ENSG00000165304",1
"ENSG00000165349",0
"ENSG00000165434",1
"ENSG00000165449",0
"ENSG00000165457",0
"ENSG00000165458",1
"ENSG00000165475",1
"ENSG00000165591",3
"ENSG00000165609",3
"ENSG00000165629",3
"ENSG00000165646",0
"ENSG00000165671",0
"ENSG00000165672",1
"ENSG00000165688",3
"ENSG00000165695",0
"ENSG00000165704",3
"ENSG00000165731",0
"ENSG00000165752",1
"ENSG00000165782",3
"ENSG00000165794",0
"ENSG00000165841",0
"ENSG00000165970",0
"ENSG00000165996",1
"ENSG00000166016",0
"ENSG00000166035",1
"ENSG00000166123",0
"ENSG00000166126",0
"ENSG00000166136",3
"ENSG00000166165",0
"ENSG00000166169",0
"ENSG00000166183",0
"ENSG00000166224",1
"ENSG00000166228",1
"ENSG00000166262",0
"ENSG00000166311",1
"ENSG00000166333",1
"ENSG00000166340",3
"ENSG00000166391",0
"ENSG00000166394",0
"ENSG00000166411",1
"ENSG00000166428",0
"ENSG00000166483",0
"ENSG00000166484",0
"ENSG00000166501",3
"ENSG00000166507",1
"ENSG00000166548",1
"ENSG00000166562",3
"ENSG00000166741",0
"ENSG00000166743",0
"ENSG00000166747",3
"ENSG00000166796",0
"ENSG00000166800",0
"ENSG00000166816",0
"ENSG00000166819",1
"ENSG00000166821",0
"ENSG00000166825",0
"ENSG00000166840",0
"ENSG00000166851",0
"ENSG00000166908",3
"ENSG00000166986",3
"ENSG00000167011",0
"ENSG00000167065",0
"ENSG00000167080",0
"ENSG00000167103",0
"ENSG00000167107",1
"ENSG00000167114",0
"ENSG00000167130",1
"ENSG00000167165",0
"ENSG00000167186",1
"ENSG00000167258",0
"ENSG00000167261",1
"ENSG00000167280",3
"ENSG00000167283",3
"ENSG00000167306",0
"ENSG00000167311",0
"ENSG00000167315",1
"ENSG00000167325",3
"ENSG00000167363",0
"ENSG00000167393",1
"ENSG00000167419",0
"ENSG00000167434",0
"ENSG00000167468",3
"ENSG00000167508",0
"ENSG00000167531",0
"ENSG00000167548",0
"ENSG00000167580",0
"ENSG00000167588",0
"ENSG00000167600",0
"ENSG00000167601",0
"ENSG00000167657",0
"ENSG00000167658",3
"ENSG00000167676",0
"ENSG00000167699",3
"ENSG00000167701",1
"ENSG00000167703",1
"ENSG00000167720",1
"ENSG00000167733",0
"ENSG00000167741",0
"ENSG00000167769",1
"ENSG00000167772",0
"ENSG00000167778",1
"ENSG00000167780",0
"ENSG00000167792",3
"ENSG00000167815",3
"ENSG00000167863",3
"ENSG00000167889",0
"ENSG00000167900",1
"ENSG00000167910",0
"ENSG00000167969",1
"ENSG00000167972",0
"ENSG00000167996",3
"ENSG00000168000",0
"ENSG00000168002",3
"ENSG00000168003",3
"ENSG00000168032",0
"ENSG00000168038",0
"ENSG00000168065",0
"ENSG00000168067",1
"ENSG00000168078",1
"ENSG00000168092",1
"ENSG00000168237",0
"ENSG00000168282",1
"ENSG00000168291",3
"ENSG00000168306",0
"ENSG00000168350",0
"ENSG00000168393",3
"ENSG00000168404",0
"ENSG00000168487",0
"ENSG00000168495",1
"ENSG00000168575",1
"ENSG00000168653",3
"ENSG00000168671",0
"ENSG00000168679",0
"ENSG00000168710",3
"ENSG00000168748",0
"ENSG00000168765",1
"ENSG00000168781",1
"ENSG00000168827",1
"ENSG00000168906",1
"ENSG00000168907",0
"ENSG00000168918",1
"ENSG00000168970",0
"ENSG00000169020",3
"ENSG00000169021",3
"ENSG00000169032",3
"ENSG00000169071",0
"ENSG00000169100",3
"ENSG00000169105",0
"ENSG00000169118",0
"ENSG00000169154",0
"ENSG00000169169",0
"ENSG00000169180",3
"ENSG00000169239",0
"ENSG00000169255",0
"ENSG00000169299",0
"ENSG00000169302",0
"ENSG00000169359",0
"ENSG00000169398",1
"ENSG00000169410",0
"ENSG00000169418",0
"ENSG00000169660",1
"ENSG00000169679",0
"ENSG00000169692",1
"ENSG00000169710",0
"ENSG00000169738",3
"ENSG00000169764",3
"ENSG00000169814",0
"ENSG00000169826",1
"ENSG00000169919",3
"ENSG00000169967",0
"ENSG00000170145",0
"ENSG00000170190",1
"ENSG00000170191",1
"ENSG00000170222",1
"ENSG00000170231",0
"ENSG00000170266",3
"ENSG00000170271",0
"ENSG00000170312",1
"ENSG00000170323",0
"ENSG00000170324",0
"ENSG00000170340",3
"ENSG00000170364",1
"ENSG00000170385",1
"ENSG00000170390",0
"ENSG00000170426",0
"ENSG00000170445",3
"ENSG00000170482",0
"ENSG00000170485",0
"ENSG00000170502",3
"ENSG00000170516",0
"ENSG00000170522",0
